0.32,0.68,1.852213224
0.321,0.679,1.852755247
0.322,0.678,1.853377146
0.323,0.677,1.854078998
0.324,0.676,1.854860873
0.325,0.675,1.855722831
0.326,0.674,1.856664925
0.327,0.673,1.857687202
0.328,0.672,1.8587897
0.329,0.671,1.859972447
0.33,0.67,1.861235467
0.331,0.669,1.862578773
0.332,0.668,1.864002373
0.333,0.667,1.865506265
0.334,0.666,1.86709044
0.335,0.665,1.868754882
0.336,0.664,1.870499565
0.337,0.663,1.872324458
0.338,0.662,1.87422952
0.339,0.661,1.876214703
0.34,0.66,1.878279952
0.341,0.659,1.880425202
0.342,0.658,1.882650382
0.343,0.657,1.884955414
0.344,0.656,1.887340209
0.345,0.655,1.889804675
0.346,0.654,1.892348707
0.347,0.653,1.894972196
0.348,0.652,1.897675023
0.349,0.651,1.900457064
0.35,0.65,1.903318184
0.351,0.649,1.906258242
0.352,0.648,1.90927709
0.353,0.647,1.91237457
0.354,0.646,1.915550519
0.355,0.645,1.918804765
0.356,0.644,1.922137128
0.357,0.643,1.925547421
0.358,0.642,1.929035448
0.359,0.641,1.932601009
0.36,0.64,1.936243891
0.361,0.639,1.939963879
0.362,0.638,1.943760746
0.363,0.637,1.947634261
0.364,0.636,1.951584182
0.365,0.635,1.955610262
0.366,0.634,1.959712246
0.367,0.633,1.963889871
0.368,0.632,1.968142868
0.369,0.631,1.972470958
0.37,0.63,1.976873857
0.371,0.629,1.981351272
0.372,0.628,1.985902905
0.373,0.627,1.990528448
0.374,0.626,1.995227587
0.375,0.625,2
0.376,0.624,2.004845359
0.377,0.623,2.009763329
0.378,0.622,2.014753566
0.379,0.621,2.01981572
0.38,0.62,2.024949433
0.381,0.619,2.030154343
0.382,0.618,2.035430076
0.383,0.617,2.040776255
0.384,0.616,2.046192494
0.385,0.615,2.051678401
0.386,0.614,2.057233577
0.387,0.613,2.062857615
0.388,0.612,2.068550103
0.389,0.611,2.074310621
0.39,0.61,2.080138742
0.391,0.609,2.086034033
0.392,0.608,2.091996054
0.393,0.607,2.098024358
0.394,0.606,2.104118493
0.395,0.605,2.110277997
0.396,0.604,2.116502406
0.397,0.603,2.122791245
0.398,0.602,2.129144036
0.399,0.601,2.135560292
0.4,0.6,2.142039522
0.401,0.599,2.148581227
0.402,0.598,2.155184902
0.403,0.597,2.161850036
0.404,0.596,2.168576113
0.405,0.595,2.175362607
0.406,0.594,2.182208991
0.407,0.593,2.189114729
0.408,0.592,2.196079278
0.409,0.591,2.203102092
0.41,0.59,2.210182616
0.411,0.589,2.217320292
0.412,0.588,2.224514554
0.413,0.587,2.231764832
0.414,0.586,2.239070548
0.415,0.585,2.246431121
0.416,0.584,2.253845962
0.417,0.583,2.261314477
0.418,0.582,2.268836069
0.419,0.581,2.276410131
0.42,0.58,2.284036055
0.421,0.579,2.291713225
0.422,0.578,2.29944102
0.423,0.577,2.307218814
0.424,0.576,2.315045977
0.425,0.575,2.322921872
0.426,0.574,2.330845858
0.427,0.573,2.338817288
0.428,0.572,2.346835511
0.429,0.571,2.354899872
0.43,0.57,2.363009708
0.431,0.569,2.371164355
0.432,0.568,2.379363141
0.433,0.567,2.38760539
0.434,0.566,2.395890425
0.435,0.565,2.404217559
0.436,0.564,2.412586103
0.437,0.563,2.420995365
0.438,0.562,2.429444647
0.439,0.561,2.437933246
0.44,0.56,2.446460456
0.441,0.559,2.455025566
0.442,0.558,2.463627862
0.443,0.557,2.472266626
0.444,0.556,2.480941133
0.445,0.555,2.489650658
0.446,0.554,2.498394469
0.447,0.553,2.507171834
0.448,0.552,2.515982012
0.449,0.551,2.524824263
0.45,0.55,2.533697841
0.451,0.549,2.542601997
0.452,0.548,2.551535978
0.453,0.547,2.560499029
0.454,0.546,2.56949039
0.455,0.545,2.578509299
0.456,0.544,2.58755499
0.457,0.543,2.596626694
0.458,0.542,2.605723639
0.459,0.541,2.61484505
0.46,0.54,2.623990149
0.461,0.539,2.633158155
0.462,0.538,2.642348284
0.463,0.537,2.651559751
0.464,0.536,2.660791766
0.465,0.535,2.670043537
0.466,0.534,2.679314271
0.467,0.533,2.68860317
0.468,0.532,2.697909435
0.469,0.531,2.707232266
0.47,0.53,2.716570859
0.471,0.529,2.725924407
0.472,0.528,2.735292103
0.473,0.527,2.744673137
0.474,0.526,2.754066697
0.475,0.525,2.76347197
0.476,0.524,2.772888139
0.477,0.523,2.782314388
0.478,0.522,2.791749898
0.479,0.521,2.801193847
0.48,0.52,2.810645414
0.481,0.519,2.820103775
0.482,0.518,2.829568105
0.483,0.517,2.839037579
0.484,0.516,2.848511367
0.485,0.515,2.857988643
0.486,0.514,2.867468576
0.487,0.513,2.876950334
0.488,0.512,2.886433088
0.489,0.511,2.895916003
0.49,0.51,2.905398247
0.491,0.509,2.914878986
0.492,0.508,2.924357384
0.493,0.507,2.933832606
0.494,0.506,2.943303818
0.495,0.505,2.952770182
0.496,0.504,2.962230862
0.497,0.503,2.97168502
0.498,0.502,2.981131821
0.499,0.501,2.990570427
0.5,0.5,3
0.501,0.499,3.009419704
0.502,0.498,3.018828701
0.503,0.497,3.028226154
0.504,0.496,3.037611227
0.505,0.495,3.046983083
0.506,0.494,3.056340887
0.507,0.493,3.065683802
0.508,0.492,3.075010995
0.509,0.491,3.08432163
0.51,0.49,3.093614874
0.511,0.489,3.102889894
0.512,0.488,3.112145858
0.513,0.487,3.121381934
0.514,0.486,3.130597294
0.515,0.485,3.139791107
0.516,0.484,3.148962546
0.517,0.483,3.158110784
0.518,0.482,3.167234995
0.519,0.481,3.176334356
0.52,0.48,3.185408043
0.521,0.479,3.194455236
0.522,0.478,3.203475115
0.523,0.477,3.212466862
0.524,0.476,3.221429661
0.525,0.475,3.230362698
0.526,0.474,3.239265159
0.527,0.473,3.248136234
0.528,0.472,3.256975115
0.529,0.471,3.265780996
0.53,0.47,3.274553071
0.531,0.469,3.283290538
0.532,0.468,3.291992599
0.533,0.467,3.300658454
0.534,0.466,3.30928731
0.535,0.465,3.317878374
0.536,0.464,3.326430855
0.537,0.463,3.334943967
0.538,0.462,3.343416925
0.539,0.461,3.351848947
0.54,0.46,3.360239254
0.541,0.459,3.368587071
0.542,0.458,3.376891623
0.543,0.457,3.385152143
0.544,0.456,3.393367861
0.545,0.455,3.401538016
0.546,0.454,3.409661847
0.547,0.453,3.417738597
0.548,0.452,3.425767511
0.549,0.451,3.433747841
0.55,0.45,3.44167884
0.551,0.449,3.449559765
0.552,0.448,3.457389876
0.553,0.447,3.465168439
0.554,0.446,3.472894721
0.555,0.445,3.480567995
0.556,0.444,3.488187536
0.557,0.443,3.495752626
0.558,0.442,3.503262548
0.559,0.441,3.51071659
0.56,0.44,3.518114046
0.561,0.439,3.525454211
0.562,0.438,3.532736388
0.563,0.437,3.539959881
0.564,0.436,3.547124002
0.565,0.435,3.554228063
0.566,0.434,3.561271384
0.567,0.433,3.568253289
0.568,0.432,3.575173107
0.569,0.431,3.582030169
0.57,0.43,3.588823816
0.571,0.429,3.595553388
0.572,0.428,3.602218234
0.573,0.427,3.608817707
0.574,0.426,3.615351164
0.575,0.425,3.621817969
0.576,0.424,3.628217489
0.577,0.423,3.634549097
0.578,0.422,3.640812173
0.579,0.421,3.6470061
0.58,0.42,3.653130267
0.581,0.419,3.659184069
0.582,0.418,3.665166907
0.583,0.417,3.671078185
0.584,0.416,3.676917316
0.585,0.415,3.682683716
0.586,0.414,3.688376808
0.587,0.413,3.693996021
0.588,0.412,3.699540789
0.589,0.411,3.705010552
0.59,0.41,3.710404755
0.591,0.409,3.715722852
0.592,0.408,3.7209643
0.593,0.407,3.726128563
0.594,0.406,3.731215112
0.595,0.405,3.736223422
0.596,0.404,3.741152977
0.597,0.403,3.746003265
0.598,0.402,3.750773781
0.599,0.401,3.755464027
0.6,0.4,3.760073511
0.601,0.399,3.764601746
0.602,0.398,3.769048254
0.603,0.397,3.773412562
0.604,0.396,3.777694204
0.605,0.395,3.78189272
0.606,0.394,3.786007657
0.607,0.393,3.79003857
0.608,0.392,3.793985018
0.609,0.391,3.797846568
0.61,0.39,3.801622796
0.611,0.389,3.805313281
0.612,0.388,3.808917612
0.613,0.387,3.812435384
0.614,0.386,3.815866197
0.615,0.385,3.819209661
0.616,0.384,3.822465391
0.617,0.383,3.825633011
0.618,0.382,3.828712149
0.619,0.381,3.831702444
0.62,0.38,3.834603538
0.621,0.379,3.837415084
0.622,0.378,3.840136741
0.623,0.377,3.842768173
0.624,0.376,3.845309054
0.625,0.375,3.847759065
0.626,0.374,3.850117893
0.627,0.373,3.852385234
0.628,0.372,3.85456079
0.629,0.371,3.856644271
0.63,0.37,3.858635395
0.631,0.369,3.860533886
0.632,0.368,3.862339478
0.633,0.367,3.864051909
0.634,0.366,3.865670929
0.635,0.365,3.867196291
0.636,0.364,3.86862776
0.637,0.363,3.869965104
0.638,0.362,3.871208103
0.639,0.361,3.872356542
0.64,0.36,3.873410214
0.641,0.359,3.87436892
0.642,0.358,3.87523247
0.643,0.357,3.876000681
0.644,0.356,3.876673375
0.645,0.355,3.877250386
0.646,0.354,3.877731554
0.647,0.353,3.878116726
0.648,0.352,3.878405759
0.649,0.351,3.878598514
0.65,0.35,3.878694865
0.651,0.349,3.878694689
0.652,0.348,3.878597875
0.653,0.347,3.878404316
0.654,0.346,3.878113916
0.655,0.345,3.877726586
0.656,0.344,3.877242243
0.657,0.343,3.876660816
0.658,0.342,3.875982238
0.659,0.341,3.875206452
0.66,0.34,3.874333408
0.661,0.339,3.873363065
0.662,0.338,3.872295389
0.663,0.337,3.871130355
0.664,0.336,3.869867944
0.665,0.335,3.868508147
0.666,0.334,3.867050962
0.667,0.333,3.865496395
0.668,0.332,3.863844461
0.669,0.331,3.862095182
0.67,0.33,3.860248587
0.671,0.329,3.858304716
0.672,0.328,3.856263613
0.673,0.327,3.854125333
0.674,0.326,3.851889938
0.675,0.325,3.849557498
0.676,0.324,3.847128091
0.677,0.323,3.844601802
0.678,0.322,3.841978726
0.679,0.321,3.839258965
0.68,0.32,3.836442627
0.681,0.319,3.83352983
0.682,0.318,3.830520701
0.683,0.317,3.827415372
0.684,0.316,3.824213984
0.685,0.315,3.820916688
0.686,0.314,3.817523639
0.687,0.313,3.814035002
0.688,0.312,3.810450952
0.689,0.311,3.806771667
0.69,0.31,3.802997336
0.691,0.309,3.799128156
0.692,0.308,3.795164331
0.693,0.307,3.791106071
0.694,0.306,3.786953597
0.695,0.305,3.782707136
0.696,0.304,3.778366922
0.697,0.303,3.773933199
0.698,0.302,3.769406216
0.699,0.301,3.764786231
0.7,0.3,3.760073511
0.701,0.299,3.755268327
0.702,0.298,3.750370961
0.703,0.297,3.745381701
0.704,0.296,3.740300843
0.705,0.295,3.735128689
0.706,0.294,3.729865552
0.707,0.293,3.724511749
0.708,0.292,3.719067605
0.709,0.291,3.713533455
0.71,0.29,3.707909638
0.711,0.289,3.702196502
0.712,0.288,3.696394403
0.713,0.287,3.690503702
0.714,0.286,3.68452477
0.715,0.285,3.678457983
0.716,0.284,3.672303726
0.717,0.283,3.666062389
0.718,0.282,3.659734372
0.719,0.281,3.653320079
0.72,0.28,3.646819923
0.721,0.279,3.640234324
0.722,0.278,3.633563708
0.723,0.277,3.626808509
0.724,0.276,3.619969167
0.725,0.275,3.61304613
0.726,0.274,3.606039851
0.727,0.273,3.598950792
0.728,0.272,3.591779421
0.729,0.271,3.584526211
0.73,0.27,3.577191644
0.731,0.269,3.569776208
0.732,0.268,3.562280396
0.733,0.267,3.554704711
0.734,0.266,3.547049658
0.735,0.265,3.539315753
0.736,0.264,3.531503516
0.737,0.263,3.523613473
0.738,0.262,3.515646157
0.739,0.261,3.507602107
0.74,0.26,3.49948187
0.741,0.259,3.491285997
0.742,0.258,3.483015045
0.743,0.257,3.47466958
0.744,0.256,3.46625017
0.745,0.255,3.457757393
0.746,0.254,3.449191829
0.747,0.253,3.440554068
0.748,0.252,3.431844702
0.749,0.251,3.423064332
0.75,0.25,3.414213562
0.751,0.249,3.405293005
0.752,0.248,3.396303276
0.753,0.247,3.387244997
0.754,0.246,3.378118798
0.755,0.245,3.36892531
0.756,0.244,3.359665173
0.757,0.243,3.350339031
0.758,0.242,3.340947534
0.759,0.241,3.331491335
0.76,0.24,3.321971096
0.761,0.239,3.31238748
0.762,0.238,3.302741159
0.763,0.237,3.293032808
0.764,0.236,3.283263106
0.765,0.235,3.273432739
0.766,0.234,3.263542397
0.767,0.233,3.253592774
0.768,0.232,3.243584571
0.769,0.231,3.233518491
0.77,0.23,3.223395243
0.771,0.229,3.213215541
0.772,0.228,3.202980102
0.773,0.227,3.19268965
0.774,0.226,3.18234491
0.775,0.225,3.171946613
0.776,0.224,3.161495495
0.777,0.223,3.150992296
0.778,0.222,3.140437759
0.779,0.221,3.129832631
0.78,0.22,3.119177664
0.781,0.219,3.108473614
0.782,0.218,3.09772124
0.783,0.217,3.086921306
0.784,0.216,3.076074577
0.785,0.215,3.065181826
0.786,0.214,3.054243826
0.787,0.213,3.043261355
0.788,0.212,3.032235194
0.789,0.211,3.021166128
0.79,0.21,3.010054944
0.791,0.209,2.998902435
0.792,0.208,2.987709393
0.793,0.207,2.976476618
0.794,0.206,2.965204908
0.795,0.205,2.953895069
0.796,0.204,2.942547906
0.797,0.203,2.931164229
0.798,0.202,2.91974485
0.799,0.201,2.908290583
0.8,0.2,2.896802247
0.801,0.199,2.88528066
0.802,0.198,2.873726646
0.803,0.197,2.86214103
0.804,0.196,2.850524639
0.805,0.195,2.838878302
0.806,0.194,2.827202851
0.807,0.193,2.815499121
0.808,0.192,2.803767946
0.809,0.191,2.792010166
0.81,0.19,2.780226619
0.811,0.189,2.768418149
0.812,0.188,2.756585597
0.813,0.187,2.74472981
0.814,0.186,2.732851634
0.815,0.185,2.720951918
0.816,0.184,2.709031512
0.817,0.183,2.697091267
0.818,0.182,2.685132035
0.819,0.181,2.67315467
0.82,0.18,2.661160029
0.821,0.179,2.649148966
0.822,0.178,2.637122339
0.823,0.177,2.625081006
0.824,0.176,2.613025827
0.825,0.175,2.60095766
0.826,0.174,2.588877368
0.827,0.173,2.576785812
0.828,0.172,2.564683852
0.829,0.171,2.552572352
0.83,0.17,2.540452175
0.831,0.169,2.528324183
0.832,0.168,2.516189242
0.833,0.167,2.504048213
0.834,0.166,2.491901961
0.835,0.165,2.479751351
0.836,0.164,2.467597246
0.837,0.163,2.45544051
0.838,0.162,2.443282007
0.839,0.161,2.431122601
0.84,0.16,2.418963155
0.841,0.159,2.406804531
0.842,0.158,2.394647592
0.843,0.157,2.382493201
0.844,0.156,2.370342217
0.845,0.155,2.358195503
0.846,0.154,2.346053918
0.847,0.153,2.333918321
0.848,0.152,2.32178957
0.849,0.151,2.309668522
0.85,0.15,2.297556035
0.851,0.149,2.285452962
0.852,0.148,2.273360157
0.853,0.147,2.261278474
0.854,0.146,2.249208763
0.855,0.145,2.237151874
0.856,0.144,2.225108657
0.857,0.143,2.213079956
0.858,0.142,2.201066619
0.859,0.141,2.189069488
0.86,0.14,2.177089404
0.861,0.139,2.165127209
0.862,0.138,2.153183739
0.863,0.137,2.141259831
0.864,0.136,2.129356319
0.865,0.135,2.117474033
0.866,0.134,2.105613805
0.867,0.133,2.093776461
0.868,0.132,2.081962826
0.869,0.131,2.070173722
0.87,0.13,2.05840997
0.871,0.129,2.046672387
0.872,0.128,2.034961788
0.873,0.127,2.023278985
0.874,0.126,2.011624787
0.875,0.125,2
0.876,0.124,1.988405429
0.877,0.123,1.976841873
0.878,0.122,1.965310131
0.879,0.121,1.953810997
0.88,0.12,1.942345261
0.881,0.119,1.930913713
0.882,0.118,1.919517136
0.883,0.117,1.908156312
0.884,0.116,1.896832018
0.885,0.115,1.88554503
0.886,0.114,1.874296117
0.887,0.113,1.863086046
0.888,0.112,1.851915582
0.889,0.111,1.840785483
0.89,0.11,1.829696504
0.891,0.109,1.818649399
0.892,0.108,1.807644915
0.893,0.107,1.796683794
0.894,0.106,1.785766778
0.895,0.105,1.7748946
0.896,0.104,1.764067993
0.897,0.103,1.753287684
0.898,0.102,1.742554394
0.899,0.101,1.731868842
0.9,0.1,1.721231742
0.901,0.099,1.710643802
0.902,0.098,1.700105728
0.903,0.097,1.689618218
0.904,0.096,1.679181968
0.905,0.095,1.668797669
0.906,0.094,1.658466005
0.907,0.093,1.648187657
0.908,0.092,1.637963301
0.909,0.091,1.627793607
0.91,0.09,1.617679241
0.911,0.089,1.607620862
0.912,0.088,1.597619127
0.913,0.087,1.587674685
0.914,0.086,1.577788181
0.915,0.085,1.567960253
0.916,0.084,1.558191536
0.917,0.083,1.548482659
0.918,0.082,1.538834243
0.919,0.081,1.529246906
0.92,0.08,1.51972126
0.921,0.079,1.51025791
0.922,0.078,1.500857458
0.923,0.077,1.491520497
0.924,0.076,1.482247616
0.925,0.075,1.473039398
0.926,0.074,1.46389642
0.927,0.073,1.454819252
0.928,0.072,1.445808459
0.929,0.071,1.436864601
0.93,0.07,1.427988229
0.931,0.069,1.41917989
0.932,0.068,1.410440125
0.933,0.067,1.401769467
0.934,0.066,1.393168444
0.935,0.065,1.384637578
0.936,0.064,1.376177383
0.937,0.063,1.367788368
0.938,0.062,1.359471034
0.939,0.061,1.351225879
0.94,0.06,1.343053389
0.941,0.059,1.334954048
0.942,0.058,1.326928332
0.943,0.057,1.318976709
0.944,0.056,1.311099642
0.945,0.055,1.303297586
0.946,0.054,1.29557099
0.947,0.053,1.287920296
0.948,0.052,1.280345939
0.949,0.051,1.272848347
0.95,0.05,1.265427941
0.951,0.049,1.258085135
0.952,0.048,1.250820338
0.953,0.047,1.243633947
0.954,0.046,1.236526358
0.955,0.045,1.229497955
0.956,0.044,1.222549118
0.957,0.043,1.215680218
0.958,0.042,1.208891619
0.959,0.041,1.202183679
0.96,0.04,1.195556748
0.961,0.039,1.189011167
0.962,0.038,1.182547273
0.963,0.037,1.176165394
0.964,0.036,1.169865849
0.965,0.035,1.163648952
0.966,0.034,1.157515009
0.967,0.033,1.151464318
0.968,0.032,1.14549717
0.969,0.031,1.139613848
0.97,0.03,1.133814628
0.971,0.029,1.128099777
0.972,0.028,1.122469558
0.973,0.027,1.116924222
0.974,0.026,1.111464015
0.975,0.025,1.106089175
0.976,0.024,1.100799933
0.977,0.023,1.09559651
0.978,0.022,1.090479121
0.979,0.021,1.085447975
0.98,0.02,1.080503269
0.981,0.019,1.075645196
0.982,0.018,1.070873939
0.983,0.017,1.066189676
0.984,0.016,1.061592573
0.985,0.015,1.057082793
0.986,0.014,1.052660487
0.987,0.013,1.048325801
0.988,0.012,1.044078872
0.989,0.011,1.039919829
0.99,0.01,1.035848794
0.991,0.009,1.031865881
0.992,0.008,1.027971195
0.993,0.007,1.024164835
0.994,0.006,1.02044689
0.995,0.005,1.016817442
0.996,0.004,1.013276567
0.997,0.003,1.009824331
0.998,0.002,1.006460792
0.999,0.001,1.003186
1,0,1
